vehicle_number,driver_name,vehicle_manufacturer,leader_lap,lap_count,pit_in_flag_status,pit_out_flag_status,pit_in_race_time,pit_out_race_time,total_duration,box_stop_race_time,box_leave_race_time,pit_stop_duration,in_travel_duration,out_travel_duration,pit_stop_type,left_front_tire_changed,left_rear_tire_changed,right_front_tire_changed,right_rear_tire_changed,previous_lap_time,next_lap_time,pit_in_rank,pit_out_rank,positions_gained_lost,race_id
88,Matt Crafton,Ford,130,129,2,2,3837.414,3896.467,59.0529,3853.5391,3881.2667,27.7275,16.1251,15.2002,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,21,22,-1,5477
88,Matt Crafton,Ford,132,131,2,2,3958.95,4000.94,41.99,3976.1587,3986.0685,9.9097,17.2087,14.8714,OTHER,False,False,False,False,0,0,18,22,-4,5477
88,Matt Crafton,Ford,144,143,2,2,4435.5559,4474.02,38.464,4451.678,4459.4198,7.7417,16.122,14.6001,OTHER,False,False,False,False,0,0,17,16,1,5477
88,Matt Crafton,Ford,157,156,2,2,5195.4489,5260.647,65.198,5212.3859,5245.7186,33.3327,16.9369,14.9283,OTHER,False,False,False,False,0,0,20,23,-3,5477
88,Matt Crafton,Ford,168,168,2,2,5844.313,5896.586,52.273,5860.342,5881.4962,21.1542,16.0289,15.0897,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,16,24,-8,5477
88,Matt Crafton,Ford,225,225,2,2,7791.44,7836.823,45.383,7807.0774,7822.86,15.7826,15.6374,13.9629,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,8,7,1,5477
42,Matt Mills,Chevrolet,56,54,2,2,1414.753,0.0,0.0,1440.0152,1729.5395,289.5243,25.2622,0.0,TWO_WHEEL_CHANGE_RIGHT,False,False,True,True,0,0,30,35,-5,5477
25,Ty Dillon,Chevrolet,59,58,2,2,1565.124,1602.6289,37.5049,1578.6228,1585.4631,6.8403,13.4988,17.1658,OTHER,False,False,False,False,0,0,4,21,-17,5477
25,Ty Dillon,Chevrolet,73,72,2,2,2135.009,2194.201,59.192,2148.538,2175.3157,26.7776,13.529,18.8852,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,21,22,-1,5477
25,Ty Dillon,Chevrolet,144,143,2,2,4438.125,4489.481,51.3559,4451.6113,4471.8597,20.2483,13.4863,17.6212,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,21,20,1,5477
25,Ty Dillon,Chevrolet,225,225,2,2,7793.067,7841.175,48.108,7806.6102,7824.1279,17.5176,13.5432,17.047,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,12,14,-2,5477
77,Chase Purdy,Chevrolet,58,57,2,2,1551.957,1604.338,52.3809,1568.5456,1587.8978,19.3522,16.5886,16.4401,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,23,28,-5,5477
77,Chase Purdy,Chevrolet,73,72,2,2,2189.395,2239.08,49.6849,2204.9589,2222.5554,17.5964,15.5639,16.5245,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,24,24,0,5477
77,Chase Purdy,Chevrolet,130,129,2,2,3884.999,3940.476,55.477,3902.6191,3924.1402,21.521,17.6201,16.3357,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,26,28,-2,5477
77,Chase Purdy,Chevrolet,163,162,2,2,5572.631,5627.988,55.3569,5588.7325,5609.7533,21.0207,16.1015,18.2346,OTHER,False,False,False,False,0,0,23,23,0,5477
77,Chase Purdy,Chevrolet,184,183,2,2,6576.969,6626.979,50.01,6592.6864,6610.9042,18.2177,15.7174,16.0747,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,20,23,-3,5477
77,Chase Purdy,Chevrolet,225,225,2,2,7795.159,7865.346,70.1869,7810.4474,7849.2594,38.8119,15.2884,16.0865,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,16,22,-6,5477
91,Connor Hall,Chevrolet,58,57,2,2,1508.605,1557.011,48.4059,1518.7293,1536.6804,17.951,10.1243,20.3305,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,15,15,0,5477
91,Connor Hall,Chevrolet,129,129,2,2,3827.027,3880.293,53.266,3838.6237,3859.711,21.0873,11.5967,20.5819,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,14,18,-4,5477
91,Connor Hall,Chevrolet,225,225,2,2,7795.853,7842.958,47.1049,7805.4757,7822.5931,17.1173,9.6227,20.3648,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,17,15,2,5477
32,Bret Holmes,Chevrolet,58,57,2,2,1553.401,1603.229,49.8279,1561.5065,1579.824,18.3175,8.1055,23.4049,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,26,26,0,5477
32,Bret Holmes,Chevrolet,74,73,2,2,2195.593,2249.339,53.746,2204.4594,2225.6803,21.2209,8.8664,23.6586,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,17,22,-5,5477
32,Bret Holmes,Chevrolet,130,129,2,2,3833.964,3882.233,48.269,3841.6612,3859.4784,17.8172,7.6972,22.7545,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,19,19,0,5477
32,Bret Holmes,Chevrolet,225,225,2,2,7798.549,7848.365,49.8159,7805.8761,7825.3054,19.4293,7.3271,23.0595,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,21,20,1,5477
32,Bret Holmes,Chevrolet,238,238,2,2,8329.276,8378.501,49.225,8337.1741,8355.2569,18.0827,7.8981,23.244,OTHER,False,False,False,False,0,0,14,20,-6,5477
13,Jake Garcia,Ford,58,57,2,2,1509.714,1571.7059,61.9919,1533.7774,1564.0402,30.2628,24.0634,7.6657,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,18,21,-3,5477
13,Jake Garcia,Ford,144,143,2,2,4437.659,4500.529,62.87,4461.8556,4493.3014,31.4458,24.1966,7.2275,TWO_WHEEL_CHANGE_RIGHT,False,False,True,True,0,0,20,21,-1,5477
13,Jake Garcia,Ford,145,144,2,2,4520.125,4561.985,41.8599,4544.5369,4554.0797,9.5427,24.4119,7.9052,TWO_WHEEL_CHANGE_LEFT,True,True,False,False,0,0,21,22,-1,5477
13,Jake Garcia,Ford,225,225,2,2,7796.852,7846.752,49.9,7820.3241,7839.7096,19.3855,23.4721,7.0423,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,19,18,1,5477
56,Timmy Hill,Toyota,74,72,2,2,2193.2,2244.752,51.552,2220.6744,2240.4608,19.7863,27.4744,4.2911,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,29,27,2,5477
56,Timmy Hill,Toyota,145,143,2,2,4495.946,4553.457,57.511,4522.8183,4549.1415,26.3232,26.8722,4.3154,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,29,28,1,5477
56,Timmy Hill,Toyota,227,226,2,2,7854.772,7907.931,53.1589,7880.5797,7903.7361,23.1563,25.8077,4.1948,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,2,22,-20,5477
33,Lawless Alan,Ford,58,57,2,2,1552.378,1609.25,56.872,1575.9527,1600.1202,24.1675,23.5747,9.1297,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,24,29,-5,5477
33,Lawless Alan,Ford,73,72,2,2,2188.725,2242.272,53.547,2210.3976,2233.0422,22.6446,21.6726,9.2297,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,23,26,-3,5477
33,Lawless Alan,Ford,130,129,2,2,3883.424,3939.163,55.739,3907.6907,3929.579,21.8882,24.2667,9.5839,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,24,27,-3,5477
33,Lawless Alan,Ford,169,167,2,2,5850.001,5901.731,51.7299,5871.5874,5892.2744,20.6869,21.5864,9.4565,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,26,27,-1,5477
33,Lawless Alan,Ford,185,183,2,2,6637.332,6673.697,36.3649,6659.1507,6663.8547,4.7039,21.8187,9.8422,OTHER,False,False,False,False,0,0,24,26,-2,5477
33,Lawless Alan,Ford,239,238,2,2,8331.039,8387.216,56.1769,8352.489,8377.9102,25.4211,21.45,9.3057,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,19,22,-3,5477
15,Tanner Gray,Toyota,74,72,2,2,2192.629,2241.786,49.157,2205.6596,2222.2093,16.5497,13.0306,19.5766,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,27,25,2,5477
15,Tanner Gray,Toyota,130,129,2,2,3884.533,3932.439,47.9059,3897.4807,3913.463,15.9822,12.9477,18.9759,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,25,26,-1,5477
15,Tanner Gray,Toyota,145,144,2,2,4499.5,4551.5,52.0,4513.2418,4531.3934,18.1516,13.7418,20.1065,OTHER,False,False,False,False,0,0,17,21,-4,5477
15,Tanner Gray,Toyota,183,183,2,2,6572.06,6619.189,47.1289,6583.9778,6599.3263,15.3485,11.9178,19.8626,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,12,21,-9,5477
15,Tanner Gray,Toyota,225,225,2,2,7794.306,7841.076,46.77,7805.5091,7820.6244,15.1153,11.2031,20.4515,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,14,13,1,5477
15,Tanner Gray,Toyota,239,238,2,2,8330.539,8382.641,52.1019,8341.9789,8363.0979,21.119,11.4399,19.543,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,17,21,-4,5477
7,Connor Zilisch(i),Chevrolet,73,72,2,2,2134.3829,2183.844,49.461,2142.2653,2160.5952,18.3299,7.8823,23.2487,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,20,21,-1,5477
7,Connor Zilisch(i),Chevrolet,129,129,2,2,3822.648,3870.45,47.8019,3830.4153,3848.4672,18.0519,7.7673,21.9827,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,10,13,-3,5477
7,Connor Zilisch(i),Chevrolet,168,168,2,2,5841.7389,5890.2479,48.509,5849.6979,5867.0582,17.3602,7.9589,23.1897,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,12,23,-11,5477
7,Connor Zilisch(i),Chevrolet,225,225,2,2,7792.351,7838.169,45.818,7800.1043,7816.1742,16.0699,7.7533,21.9947,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,10,10,0,5477
7,Connor Zilisch(i),Chevrolet,237,236,2,2,8243.638,0.0,0.0,8253.7062,8268.7062,15.0,10.0682,0.0,OTHER,False,False,False,False,0,0,22,22,0,5477
66,Conner Jones #,Ford,58,57,2,2,1510.24,1564.6679,54.4279,1520.8314,1540.0168,19.1854,10.5914,24.6511,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,19,19,0,5477
66,Conner Jones #,Ford,72,72,2,2,2128.4029,2183.085,54.682,2138.4615,2157.9142,19.4527,10.0585,25.1707,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,13,20,-7,5477
66,Conner Jones #,Ford,129,129,2,2,3824.292,6463.979,2639.687,3833.8186,3862.0027,28.184,9.5266,2601.9762,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,11,20,-9,5477
66,Conner Jones #,Ford,182,180,2,2,6514.204,0.0,0.0,6527.3522,6542.3522,15.0,13.1482,0.0,TWO_WHEEL_CHANGE_LEFT,True,True,False,False,0,0,27,27,0,5477
75,Stefan Parsons,Chevrolet,58,57,2,2,1552.967,1603.749,50.7819,1559.3378,1579.7239,20.3861,6.3708,24.025,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,25,27,-2,5477
75,Stefan Parsons,Chevrolet,74,72,2,2,2191.327,2251.148,59.8209,2198.5563,2227.0366,28.4802,7.2293,24.1113,OTHER,False,False,False,False,0,0,26,29,-3,5477
75,Stefan Parsons,Chevrolet,76,74,2,2,2320.464,2363.2489,42.7849,2327.3502,2339.1618,11.8115,6.8862,24.0871,OTHER,False,False,False,False,0,0,27,30,-3,5477
75,Stefan Parsons,Chevrolet,144,143,2,2,4493.932,4545.9129,51.9809,4500.1964,4521.8505,21.6541,6.2644,24.0624,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,24,27,-3,5477
75,Stefan Parsons,Chevrolet,170,169,2,2,5912.657,5954.496,41.8389,5919.837,5929.1128,9.2757,7.18,25.3831,OTHER,False,False,False,False,0,0,22,24,-2,5477
75,Stefan Parsons,Chevrolet,225,225,2,2,7796.47,7844.566,48.0959,7802.2058,7821.1916,18.9858,5.7358,23.3743,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,18,16,2,5477
46,Thad Moffitt #,Chevrolet,73,71,2,2,2136.55,2227.656,91.1059,2147.6706,2202.549,54.8784,11.1206,25.1069,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,28,31,-3,5477
46,Thad Moffitt #,Chevrolet,145,142,2,2,4495.371,4542.637,47.2659,4507.2356,4520.9496,13.714,11.8646,21.6873,TWO_WHEEL_CHANGE_RIGHT,False,False,True,True,0,0,31,31,0,5477
46,Thad Moffitt #,Chevrolet,146,143,2,2,4561.106,4608.944,47.838,4572.6666,4587.4137,14.747,11.5606,21.5302,TWO_WHEEL_CHANGE_LEFT,True,True,False,False,0,0,31,31,0,5477
02,Mason Massey,Chevrolet,74,72,2,2,2193.588,2259.979,66.3909,2203.425,2235.9946,32.5695,9.837,23.9843,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,30,30,0,5477
02,Mason Massey,Chevrolet,145,143,2,2,4494.317,4555.908,61.591,4503.5322,4531.9274,28.3951,9.2152,23.9805,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,26,29,-3,5477
02,Mason Massey,Chevrolet,150,148,2,2,4802.545,4921.921,119.376,4810.442,4899.3836,88.9415,7.897,22.5373,TWO_WHEEL_CHANGE_RIGHT,False,False,True,True,0,0,29,32,-3,5477
02,Mason Massey,Chevrolet,153,149,2,2,4947.595,5001.709,54.1139,4956.7239,4980.0802,23.3563,9.1289,21.6287,OTHER,False,False,False,False,0,0,31,32,-1,5477
02,Mason Massey,Chevrolet,157,153,2,2,5196.357,5271.822,75.465,5205.4123,5248.5636,43.1512,9.0553,23.2583,OTHER,False,False,False,False,0,0,31,32,-1,5477
02,Mason Massey,Chevrolet,185,181,2,2,6637.909,6680.0649,42.1559,6646.7718,6657.8828,11.1109,8.8628,22.1821,OTHER,False,False,False,False,0,0,28,29,-1,5477
76,Spencer Boyd,Chevrolet,58,57,2,2,1561.405,1617.497,56.092,1566.0775,1589.7006,23.6231,4.6725,27.7963,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,27,31,-4,5477
76,Spencer Boyd,Chevrolet,74,72,2,2,2190.857,2248.676,57.8189,2198.7899,2222.5096,23.7197,7.9329,26.1663,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,25,28,-3,5477
76,Spencer Boyd,Chevrolet,145,143,2,2,4496.525,4565.518,68.993,4504.7,4538.3352,33.6352,8.175,27.1827,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,30,30,0,5477
76,Spencer Boyd,Chevrolet,240,238,2,2,8391.525,8445.2459,53.7209,8399.3021,8418.6543,19.3522,7.7771,26.5916,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,24,24,0,5477
21,Mason Maggio,Ford,58,56,2,2,1550.201,1610.726,60.525,1572.0823,1597.8767,25.7944,21.8813,12.8492,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,32,34,-2,5477
21,Mason Maggio,Ford,74,71,2,2,2191.82,2234.89,43.0699,2214.1011,2221.4753,7.3742,22.2811,13.4146,OTHER,False,False,False,False,0,0,32,32,0,5477
21,Mason Maggio,Ford,130,127,2,2,3882.489,3942.582,60.0929,3903.7615,3928.9106,25.1491,21.2725,13.6713,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,32,34,-2,5477
21,Mason Maggio,Ford,144,141,2,2,4493.441,4535.675,42.234,4515.3439,4522.2843,6.9403,21.9029,13.3906,OTHER,False,False,False,False,0,0,32,32,0,5477
21,Mason Maggio,Ford,227,222,2,2,7848.748,7918.805,70.057,7872.2381,7905.5947,33.3566,23.4901,13.2102,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,28,30,-2,5477
90,Justin Carroll,Toyota,58,56,2,2,1555.555,1596.176,40.6209,1573.3512,1577.8221,4.4708,17.7962,18.3538,OTHER,False,False,False,False,0,0,33,33,0,5477
90,Justin Carroll,Toyota,74,71,2,2,2194.246,2255.981,61.735,2212.6006,2238.8602,26.2596,18.3546,17.1207,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,33,33,0,5477
90,Justin Carroll,Toyota,130,127,2,2,3880.825,3920.316,39.4909,3897.0126,3902.4847,5.472,16.1876,17.8312,OTHER,False,False,False,False,0,0,31,32,-1,5477
90,Justin Carroll,Toyota,145,141,2,2,4497.269,4555.171,57.902,4514.6766,4538.5644,23.8877,17.4076,16.6065,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,34,34,0,5477
90,Justin Carroll,Toyota,170,166,2,2,5911.909,5952.445,40.536,5930.0137,5935.0519,5.0382,18.1047,17.393,OTHER,False,False,False,False,0,0,30,31,-1,5477
90,Justin Carroll,Toyota,185,181,2,2,6640.136,6690.165,50.0289,6658.4167,6672.9637,14.547,18.2807,17.2012,OTHER,False,False,False,False,0,0,29,30,-1,5477
22,Keith McGee,Ford,74,71,2,2,2194.91,2257.755,62.845,2216.5379,2243.865,27.327,21.6279,13.8899,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,34,34,0,5477
22,Keith McGee,Ford,130,127,2,2,3884.143,3925.452,41.309,3906.3228,3911.0273,4.7044,22.1798,14.4247,OTHER,False,False,False,False,0,0,34,33,1,5477
22,Keith McGee,Ford,145,141,2,2,4494.874,4550.339,55.465,4515.8444,4536.9294,21.0849,20.9704,13.4095,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,33,33,0,5477
22,Keith McGee,Ford,150,146,2,2,4774.395,0.0,0.0,4793.9914,5119.6958,325.7044,19.5964,0.0,OTHER,False,False,False,False,0,0,34,34,0,5477
20,Jerry Bohlman,Chevrolet,15,13,1,1,377.36,423.141,45.781,392.1481,403.5927,11.4445,14.7881,19.5482,OTHER,False,False,False,False,0,0,36,36,0,5477
11,Denny Hamlin,Toyota,74,74,2,2,1964.208,2003.154,38.9459,1989.539,2000.3525,10.8135,25.331,2.8014,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,2,2,0,5414
11,Denny Hamlin,Toyota,123,123,1,1,3346.751,3386.362,39.6109,3372.2092,3383.5873,11.3781,25.4582,2.7746,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,1,14,-13,5414
11,Denny Hamlin,Toyota,174,173,1,1,4601.836,4639.5959,37.7599,4627.2385,4636.8463,9.6078,25.4025,2.7496,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,2,14,-12,5414
11,Denny Hamlin,Toyota,234,234,2,2,6252.444,6290.848,38.4039,6277.9643,6287.9741,10.0098,25.5203,2.8738,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,3,3,0,5414
11,Denny Hamlin,Toyota,278,278,1,1,7510.41,7548.417,38.007,7535.9305,7545.6066,9.6761,25.5205,2.8103,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,3,12,-9,5414
11,Denny Hamlin,Toyota,332,332,1,1,8860.0049,8897.979,37.974,8885.338,8895.2813,9.9432,25.333,2.6976,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,1,8,-7,5414
11,Denny Hamlin,Toyota,400,400,2,2,10626.0049,10665.082,39.077,10651.3304,10662.2077,10.8772,25.3254,2.8742,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,2,3,-1,5414
19,Martin Truex Jr.,Toyota,74,74,2,2,1964.506,2003.17,38.6639,1987.3033,1997.6496,10.3463,22.7973,5.5203,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,3,3,0,5414
19,Martin Truex Jr.,Toyota,121,121,1,1,3300.7579,3338.6,37.842,3323.5921,3333.2015,9.6093,22.8341,5.3984,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,4,20,-16,5414
19,Martin Truex Jr.,Toyota,170,170,1,1,4524.075,4571.191,47.1159,4546.7923,4565.7085,18.9161,22.7173,5.4824,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,3,21,-18,5414
19,Martin Truex Jr.,Toyota,234,234,2,2,6260.023,6297.862,37.8389,6282.6689,6292.5453,9.8764,22.6459,5.3166,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,11,10,1,5414
19,Martin Truex Jr.,Toyota,250,249,1,1,6807.747,0.0,0.0,6832.515,6891.9729,59.4579,24.768,0.0,OTHER,False,False,False,False,0,0,15,36,-21,5414
4,Josh Berry #,Ford,74,74,2,2,1968.025,2008.306,40.2809,1986.736,1997.7831,11.047,18.711,10.5228,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,10,13,-3,5414
4,Josh Berry #,Ford,123,122,1,1,3335.2579,3374.1,38.842,3353.5562,3363.3993,9.8431,18.2982,10.7006,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,12,25,-13,5414
4,Josh Berry #,Ford,165,164,1,1,4390.698,4429.703,39.005,4409.2244,4419.0994,9.8749,18.5264,10.6035,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,13,25,-12,5414
4,Josh Berry #,Ford,235,235,2,2,6318.046,6361.386,43.34,6338.2242,6350.5023,12.278,20.1782,10.8836,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,1,17,-16,5414
4,Josh Berry #,Ford,280,279,1,1,7547.287,7586.619,39.3319,7565.7938,7575.9056,10.1117,18.5068,10.7133,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,10,21,-11,5414
4,Josh Berry #,Ford,333,332,1,1,8874.816,8913.8889,39.0729,8893.1469,8903.3234,10.1765,18.3309,10.5655,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,5,16,-11,5414
4,Josh Berry #,Ford,401,400,2,2,10638.406,10678.727,40.3209,10657.5708,10668.0809,10.5101,19.1648,10.646,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,13,13,0,5414
9,Chase Elliott,Chevrolet,74,74,2,2,1966.25,2004.737,38.487,1976.9283,1987.003,10.0746,10.6783,17.734,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,6,5,1,5414
9,Chase Elliott,Chevrolet,126,126,1,1,3427.888,3466.725,38.8369,3439.3076,3448.9506,9.6429,11.4196,17.7743,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,1,19,-18,5414
9,Chase Elliott,Chevrolet,177,177,1,1,4711.409,4750.403,38.994,4721.9313,4732.6734,10.742,10.5223,17.7295,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,1,20,-19,5414
9,Chase Elliott,Chevrolet,234,234,2,2,6259.535,6298.267,38.7319,6269.9898,6280.6002,10.6104,10.4548,17.6667,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,10,11,-1,5414
9,Chase Elliott,Chevrolet,283,283,1,1,7648.205,7687.157,38.952,7658.9893,7669.3662,10.3768,10.7843,17.7907,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,2,20,-18,5414
9,Chase Elliott,Chevrolet,334,334,1,1,8929.825,8970.714,40.8889,8940.3968,8953.1093,12.7124,10.5718,17.6046,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,5,20,-15,5414
9,Chase Elliott,Chevrolet,401,400,2,2,10640.463,10679.056,38.593,10651.2313,10661.241,10.0096,10.7683,17.8149,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,14,14,0,5414
20,Christopher Bell,Toyota,74,74,2,2,1963.469,2002.419,38.95,1978.7968,1988.7048,9.9079,15.3278,13.7142,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,1,1,0,5414
20,Christopher Bell,Toyota,120,120,1,1,3269.2,3308.444,39.244,3285.154,3295.6975,10.5435,15.954,12.7464,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,2,26,-24,5414
20,Christopher Bell,Toyota,175,175,1,1,4643.9,4682.583,38.6829,4660.0705,4669.9804,9.9098,16.1705,12.6025,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,1,6,-5,5414
20,Christopher Bell,Toyota,234,234,2,2,6251.854,6289.918,38.0639,6267.5874,6277.1635,9.5761,15.7334,12.7544,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,2,1,1,5414
20,Christopher Bell,Toyota,280,280,1,1,7557.718,7595.594,37.876,7573.4364,7583.0794,9.643,15.7184,12.5145,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,1,3,-2,5414
20,Christopher Bell,Toyota,342,342,1,1,9125.473,9163.479,38.0059,9141.1976,9150.7735,9.5758,15.7246,12.7054,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,1,15,-14,5414
20,Christopher Bell,Toyota,400,400,2,2,10636.071,10677.051,40.9799,10651.8319,10664.2773,12.4454,15.7609,12.7736,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,8,10,-2,5414
3,Austin Dillon,Chevrolet,74,74,2,2,1966.568,2005.128,38.5599,1979.8647,1989.4055,9.5407,13.2967,15.7224,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,7,6,1,5414
3,Austin Dillon,Chevrolet,124,124,1,1,3378.391,3417.317,38.9259,3391.8633,3401.6396,9.7763,13.4723,15.6773,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,2,17,-15,5414
3,Austin Dillon,Chevrolet,172,171,1,1,4558.376,4596.826,38.4499,4571.515,4581.2254,9.7104,13.139,15.6005,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,7,19,-12,5414
3,Austin Dillon,Chevrolet,234,234,2,2,6253.371,6292.064,38.693,6266.6532,6276.4962,9.843,13.2822,15.5677,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,5,5,0,5414
3,Austin Dillon,Chevrolet,280,280,1,1,7562.883,7601.481,38.5979,7576.2059,7585.8822,9.6762,13.3229,15.5987,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,2,7,-5,5414
3,Austin Dillon,Chevrolet,333,333,1,1,8884.887,8923.676,38.7889,8898.2184,8907.8945,9.676,13.3314,15.7814,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,1,9,-8,5414
3,Austin Dillon,Chevrolet,400,400,2,2,10624.563,10663.173,38.61,10637.785,10647.4599,9.6748,13.222,15.713,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,1,1,0,5414
17,Chris Buescher,Ford,74,74,2,2,1967.048,2005.782,38.7339,1974.7599,1984.834,10.0741,7.7119,20.9479,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,8,7,1,5414
17,Chris Buescher,Ford,122,121,1,1,3306.318,3356.6,50.2819,3313.916,3335.5672,21.6511,7.598,21.0327,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,10,35,-25,5414
17,Chris Buescher,Ford,173,171,1,1,4576.362,4614.777,38.4149,4583.8629,4593.9387,10.0757,7.5009,20.8382,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,19,29,-10,5414
17,Chris Buescher,Ford,235,234,2,2,6316.015,6357.111,41.0959,6324.3442,6336.1222,11.778,8.3292,20.9887,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,25,24,1,5414
17,Chris Buescher,Ford,280,278,1,1,7545.522,7585.596,40.0739,7553.7487,7564.4925,10.7437,8.2267,21.1034,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,16,28,-12,5414
17,Chris Buescher,Ford,333,331,1,1,8880.05,8919.351,39.301,8887.6079,8898.5187,10.9107,7.5579,20.8322,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,17,26,-9,5414
23,Bubba Wallace,Toyota,74,74,2,2,1965.838,2008.189,42.351,1989.9727,2003.689,13.7162,24.1347,4.4999,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,5,12,-7,5414
