vehicle_number,driver_name,vehicle_manufacturer,leader_lap,lap_count,pit_in_flag_status,pit_out_flag_status,pit_in_race_time,pit_out_race_time,total_duration,box_stop_race_time,box_leave_race_time,pit_stop_duration,in_travel_duration,out_travel_duration,pit_stop_type,left_front_tire_changed,left_rear_tire_changed,right_front_tire_changed,right_rear_tire_changed,previous_lap_time,next_lap_time,pit_in_rank,pit_out_rank,positions_gained_lost
22,Joey Logano,Ford,42,42,2,2,2170.293,2211.098,40.8049,2196.3024,2208.148,11.8455,26.0094,2.9499,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,2,4,-2
7,Corey LaJoie,Chevrolet,42,42,2,2,2173.285,2214.005,40.72,2196.4025,2207.881,11.4785,23.1175,6.1239,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,13,14,-1
41,Ryan Preece,Ford,42,42,2,2,2177.117,2217.585,40.4679,2196.4702,2207.4816,11.0113,19.3532,10.1033,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,25,20,5
47,Ricky Stenhouse Jr,Chevrolet,42,42,2,2,2172.709,2212.913,40.204,2197.0366,2207.7344,10.6978,24.3276,5.1785,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,11,10,1
10,Aric Almirola,Ford,42,42,2,2,2176.006,2216.689,40.6829,2199.7071,2211.1186,11.4114,23.7011,5.5703,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,22,19,3
16,AJ Allmendinger,Chevrolet,42,42,2,2,2174.732,2217.942,43.21,2199.8072,2213.8545,14.0472,25.0752,4.0874,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,18,21,-3
17,Chris Buescher,Ford,42,42,2,2,2179.891,2267.238,87.3469,2201.1085,2257.445,56.3364,21.2175,9.7929,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,32,32,0
15,JJ Yeley,Ford,42,42,2,2,2179.089,2224.289,45.2,2200.0742,2214.4885,14.4143,20.9852,9.8004,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,30,27,3
42,Noah Gragson #,Chevrolet,42,42,2,2,2175.051,2224.296,49.2449,2200.8082,2220.9719,20.1636,25.7572,3.324,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,19,28,-9
14,Chase Briscoe,Ford,42,42,2,2,2180.7,2286.951,106.251,2197.0376,2274.1487,77.1111,16.3376,12.8022,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,33,33,0
6,Brad Keselowski,Ford,43,42,2,2,2285.9229,2366.422,80.499,2308.2191,2356.6331,48.4139,22.2961,9.7888,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,35,35,0
51,Cody Ware,Ford,44,43,2,2,2304.281,2347.4409,43.1599,2325.3026,2339.3153,14.0126,21.0216,8.1256,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,30,32,-2
78,BJ McLeod,Chevrolet,44,43,2,2,2303.088,2344.623,41.5349,2310.6215,2320.9648,10.3433,7.5335,23.6581,OTHER,False,False,False,False,0,0,29,31,-2
20,Christopher Bell,Toyota,42,42,2,2,2174.094,2265.631,91.5369,2200.3735,2263.703,63.3295,26.2795,1.9279,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,16,31,-15
38,Todd Gilliland,Ford,42,42,2,2,2178.196,2292.774,114.5779,2186.7937,2271.2792,84.4854,8.5977,21.4947,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,28,34,-6
3,Austin Dillon,Chevrolet,44,43,2,2,2299.7779,2394.226,94.448,2315.8597,2389.5658,73.706,16.0817,4.6601,OTHER,False,False,False,False,0,0,25,34,-9
14,Chase Briscoe,Ford,45,44,2,2,2416.541,2499.367,82.826,2431.9124,2484.6969,52.7845,15.3714,14.67,OTHER,False,False,False,False,0,0,25,34,-9
24,William Byron,Chevrolet,67,67,2,2,3618.45,3658.589,40.139,3626.4318,3637.3758,10.944,7.9818,21.2131,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,6,4,2
4,Kevin Harvick,Ford,67,67,2,2,3619.006,3660.272,41.266,3625.6643,3637.6971,12.0327,6.6583,22.5748,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,8,9,-1
7,Corey LaJoie,Chevrolet,67,67,2,2,3620.266,3661.802,41.536,3643.2817,3655.6096,12.3278,23.0157,6.1923,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,12,12,0
1,Ross Chastain,Chevrolet,67,67,2,2,3617.028,3656.876,39.848,3630.6025,3641.1129,10.5103,13.5745,15.763,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,1,1,0
12,Ryan Blaney,Ford,67,67,2,2,3617.276,3662.197,44.921,3628.1001,3644.0825,15.9823,10.8241,18.1144,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,2,14,-12
19,Martin Truex Jr,Toyota,67,67,2,2,3619.259,3659.616,40.3569,3631.1697,3642.3808,11.211,11.9107,17.2351,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,9,7,2
8,Kyle Busch,Chevrolet,67,67,2,2,3619.835,3660.21,40.375,3628.6673,3640.2652,11.5979,8.8323,19.9447,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,11,8,3
45,Tyler Reddick,Toyota,67,67,2,2,3621.512,3666.101,44.5889,3632.104,3647.3524,15.2484,10.592,18.7485,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,16,24,-8
2,Austin Cindric,Ford,67,67,2,2,3623.799,3664.23,40.431,3631.2698,3642.3474,11.0776,7.4708,21.8825,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,23,21,2
99,Daniel Suarez,Chevrolet,67,67,2,2,3617.546,3657.2,39.6539,3635.0736,3645.7508,10.6772,17.5276,11.4491,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,3,2,1
9,Chase Elliott,Chevrolet,67,67,2,2,3619.605,3662.616,43.0109,3632.2374,3645.8509,13.6134,12.6324,16.765,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,10,16,-6
38,Todd Gilliland,Ford,67,67,2,2,3625.531,3671.088,45.557,3634.1393,3650.2219,16.0825,8.6083,20.866,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,29,30,-1
11,Denny Hamlin,Toyota,67,67,2,2,3618.146,3658.149,40.0029,3636.6418,3647.6526,11.0108,18.4958,10.4963,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,5,3,2
23,Bubba Wallace,Toyota,67,67,2,2,3620.549,3660.641,40.092,3635.1737,3645.7508,10.5771,14.6247,14.8901,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,13,10,3
77,Ty Dillon,Chevrolet,67,67,2,2,3625.975,3668.291,42.316,3635.7409,3648.32,12.579,9.7659,19.9709,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,30,29,1
78,BJ McLeod,Chevrolet,67,67,2,2,3626.308,3674.224,47.916,3633.839,3651.8236,17.9845,7.531,22.4003,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,31,31,0
43,Erik Jones,Chevrolet,67,67,2,2,3620.819,3661.023,40.204,3637.9431,3649.0516,11.1085,17.1241,11.9713,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,14,11,3
54,Ty Gibbs #,Toyota,67,67,2,2,3622.609,3662.043,39.434,3639.3111,3649.6546,10.3435,16.7021,12.3883,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,19,13,6
3,Austin Dillon,Chevrolet,67,67,2,2,3623.509,3663.569,40.0599,3639.845,3650.5053,10.6603,16.336,13.0636,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,22,19,3
21,Harrison Burton,Ford,67,67,2,2,3625.278,3667.219,41.941,3638.5103,3650.8892,12.3789,13.2323,16.3297,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,28,28,0
31,Justin Haley,Chevrolet,67,67,2,2,3623.265,3665.345,42.0799,3638.4102,3651.3231,12.9128,15.1452,14.0218,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,21,22,-1
34,Michael McDowell,Ford,67,67,2,2,3624.689,3666.16,41.471,3640.7459,3652.7496,12.0037,16.0569,13.4103,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,26,25,1
41,Ryan Preece,Ford,67,67,2,2,3621.866,3663.055,41.1889,3641.4132,3652.8246,11.4114,19.5472,10.2303,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,17,18,-1
22,Joey Logano,Ford,67,67,2,2,3618.693,3659.372,40.6789,3644.6163,3656.5617,11.9453,25.9233,2.8102,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,7,6,1
10,Aric Almirola,Ford,67,67,2,2,3622.916,3662.77,39.8539,3646.685,3657.229,10.5439,23.769,5.5409,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,20,17,3
48,Alex Bowman,Chevrolet,67,67,2,2,3617.84,3659.03,41.19,3639.7115,3651.8899,12.1784,21.8715,7.14,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,4,5,-1
16,AJ Allmendinger,Chevrolet,67,67,2,2,3622.275,3663.525,41.25,3647.5192,3659.5539,12.0346,25.2442,3.971,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,18,20,-2
17,Chris Buescher,Ford,67,67,2,2,3624.374,3666.629,42.255,3644.6163,3657.453,12.8367,20.2423,9.1759,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,25,27,-2
20,Christopher Bell,Toyota,67,67,2,2,3624.006,3665.414,41.408,3650.3554,3663.4682,13.1128,26.3494,1.9457,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,24,23,1
47,Ricky Stenhouse Jr,Chevrolet,67,67,2,2,3621.228,3662.478,41.25,3645.951,3657.4959,11.5449,24.723,4.982,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,15,15,0
42,Noah Gragson #,Chevrolet,67,67,2,2,3625.027,3666.119,41.092,3650.689,3662.7342,12.0451,25.662,3.3847,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,27,26,1
15,JJ Yeley,Ford,67,67,2,2,3626.959,3684.794,57.835,3647.686,3674.7791,27.093,20.727,10.0148,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,32,33,-1
5,Kyle Larson,Chevrolet,68,52,2,2,3727.983,3768.39,40.4069,3738.1121,3749.4565,11.3444,10.1291,18.9334,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,36,36,0
51,Cody Ware,Ford,68,67,2,2,3729.112,3774.799,45.6869,3750.1238,3766.5553,16.4315,21.0118,8.2436,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,35,34,1
6,Brad Keselowski,Ford,68,67,2,2,3728.383,3815.871,87.488,3750.0237,3807.9169,57.8931,21.6407,7.954,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,34,35,-1
14,Chase Briscoe,Ford,69,68,2,2,3752.856,3850.655,97.7989,3767.5085,3838.2125,70.7039,14.6525,12.4424,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,31,33,-2
24,William Byron,Chevrolet,75,75,2,2,4293.316,4334.276,40.96,4301.1476,4312.7924,11.6448,7.8316,21.4835,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,3,8,-5
8,Kyle Busch,Chevrolet,75,75,2,2,4294.774,4335.636,40.862,4303.5166,4315.5952,12.0785,8.7426,20.0407,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,8,11,-3
12,Ryan Blaney,Ford,75,75,2,2,4297.005,4341.384,44.3789,4307.8209,4323.2026,15.3817,10.8159,18.1813,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,14,24,-10
4,Kevin Harvick,Ford,75,75,2,2,4295.405,4335.302,39.8969,4301.9817,4312.3253,10.3435,6.5767,22.9766,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,10,10,0
2,Austin Cindric,Ford,75,75,2,2,4299.052,4340.177,41.125,4306.7866,4318.5314,11.7448,7.7346,21.6455,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,21,22,-1
78,BJ McLeod,Chevrolet,75,75,2,2,4301.984,4348.25,46.2659,4309.4557,4324.9377,15.4819,7.4717,23.3122,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,30,30,0
23,Bubba Wallace,Toyota,75,75,2,2,4293.944,4333.997,40.0529,4308.3546,4319.0987,10.744,14.4106,14.8982,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,5,7,-2
9,Chase Elliott,Chevrolet,75,75,2,2,4296.735,4336.463,39.728,4309.1221,4319.766,10.6439,12.3871,16.6969,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,13,14,-1
1,Ross Chastain,Chevrolet,75,75,2,2,4293.636,4333.96,40.3239,4307.2203,4318.1978,10.9774,13.5843,15.7621,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,4,6,-2
38,Todd Gilliland,Ford,75,75,2,2,4300.716,4342.738,42.0219,4309.2555,4322.1349,12.8793,8.5395,20.603,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,26,27,-1
45,Tyler Reddick,Toyota,75,75,2,2,4299.328,4340.381,41.0529,4309.8228,4321.3674,11.5446,10.4948,19.0135,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,22,23,-1
77,Ty Dillon,Chevrolet,75,75,2,2,4301.674,4341.543,39.8689,4311.3244,4322.0681,10.7437,9.6504,19.4748,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,29,25,4
31,Justin Haley,Chevrolet,75,75,2,2,4297.664,4337.96,40.296,4312.8925,4324.0701,11.1775,15.2285,13.8898,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,16,17,-1
43,Erik Jones,Chevrolet,75,75,2,2,4295.774,4336.086,40.3119,4313.026,4323.5846,10.5586,17.252,12.5013,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,11,13,-2
54,Ty Gibbs #,Toyota,75,75,2,2,4295.121,4335.212,40.091,4312.0584,4322.5353,10.4769,16.9374,12.6766,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,9,9,0
34,Michael McDowell,Ford,75,75,2,2,4300.439,4343.478,43.0389,4316.396,4330.1756,13.7796,15.957,13.3023,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,25,29,-4
21,Harrison Burton,Ford,75,75,2,2,4301.284,4342.223,40.939,4314.5608,4325.9053,11.3444,13.2768,16.3176,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,28,26,2
11,Denny Hamlin,Toyota,75,75,2,2,4293.066,4332.752,39.686,4311.5913,4322.2016,10.6103,18.5253,10.5503,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,2,5,-3
48,Alex Bowman,Chevrolet,75,75,2,2,4294.222,4335.668,41.4459,4316.2625,4328.5389,12.2764,22.0405,7.129,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,6,12,-6
17,Chris Buescher,Ford,75,75,2,2,4297.919,4338.562,40.643,4317.9308,4329.343,11.4121,20.0118,9.2189,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,17,20,-3
19,Martin Truex Jr,Toyota,75,75,2,2,4294.483,4337.342,42.8589,4306.2193,4316.5294,10.3101,11.7363,20.8125,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,7,19,-12
7,Corey LaJoie,Chevrolet,75,75,2,2,4297.264,4337.477,40.2129,4320.2998,4331.144,10.8442,23.0358,6.3329,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,15,15,0
99,Daniel Suarez,Chevrolet,75,75,2,2,4301.015,4342.927,41.9119,4319.0319,4331.7112,12.6792,18.0169,11.2157,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,27,28,-1
14,Chase Briscoe,Ford,75,75,2,2,4302.407,4367.997,65.59,4318.4314,4350.1626,31.7312,16.0244,17.8343,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,31,32,-1
22,Joey Logano,Ford,75,75,2,2,4292.842,4332.485,39.643,4318.8985,4329.8083,10.9098,26.0565,2.6766,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,1,4,-3
47,Ricky Stenhouse Jr,Chevrolet,75,75,2,2,4296.446,4337.75,41.304,4320.7002,4332.2464,11.5461,24.2542,5.5035,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,12,18,-6
10,Aric Almirola,Ford,75,75,2,2,4298.555,5382.451,1083.8959,4322.3351,4333.246,10.9109,23.7801,1049.2049,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,19,21,-2
20,Christopher Bell,Toyota,75,75,2,2,4298.179,4337.481,39.3019,4324.5706,4335.5483,10.9776,26.3916,1.9326,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,18,16,2
5,Kyle Larson,Chevrolet,76,60,2,2,4407.874,4446.762,38.8879,4417.8986,4427.9403,10.0416,10.0246,18.8216,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,36,36,0
15,JJ Yeley,Ford,75,75,2,2,4302.856,4349.494,46.6379,4323.6363,4339.8525,16.2161,20.7803,9.6414,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,32,31,1
51,Cody Ware,Ford,76,75,2,2,4408.62,4451.196,42.576,4430.5763,4443.0593,12.483,21.9563,8.1366,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,34,34,0
16,AJ Allmendinger,Chevrolet,76,74,2,2,4391.49,0.0,0.0,4439.7177,4668.1093,228.3916,48.2277,0.0,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,35,35,0
19,Martin Truex Jr,Toyota,77,76,2,2,4468.521,4653.876,185.355,4481.9961,4636.201,154.2049,13.4751,17.6749,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,33,34,-1
3,Austin Dillon,Chevrolet,82,82,2,2,4887.861,4928.53,40.6689,4904.024,4915.4688,11.4448,16.163,13.0611,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,2,24,-22
41,Ryan Preece,Ford,82,82,2,2,4889.013,4931.018,42.005,4908.1614,4920.7705,12.6091,19.1484,10.2474,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,6,25,-19
99,Daniel Suarez,Chevrolet,82,82,2,2,4892.887,4931.58,38.693,4910.5304,4920.3068,9.7764,17.6434,11.2731,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,19,27,-8
78,BJ McLeod,Chevrolet,82,82,2,2,4895.446,4938.992,43.546,4903.2242,4916.1371,12.9129,7.7782,22.8548,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,24,31,-7
7,Corey LaJoie,Chevrolet,83,82,2,2,4897.33,4938.617,41.287,4920.775,4932.6868,11.9117,23.445,5.9301,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,30,30,0
17,Chris Buescher,Ford,82,82,2,2,4890.589,4931.375,40.786,4910.6972,4922.179,11.4818,20.1082,9.1959,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,11,26,-15
6,Brad Keselowski,Ford,83,82,2,2,4897.022,4937.509,40.487,4918.8064,4929.9089,11.1024,21.7844,7.6,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,29,29,0
14,Chase Briscoe,Ford,82,82,2,2,4896.773,4987.041,90.268,4912.6335,4970.7252,58.0917,15.8605,16.3157,OTHER,False,False,False,False,0,0,27,33,-6
45,Tyler Reddick,Toyota,82,82,2,2,4891.104,4931.649,40.545,4901.655,4913.0997,11.4446,10.551,18.5492,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,13,28,-15
5,Kyle Larson,Chevrolet,83,67,2,2,5008.212,5041.131,32.9189,5018.7079,5022.4449,3.7369,10.4959,18.686,OTHER,False,False,False,False,0,0,36,36,0
19,Martin Truex Jr,Toyota,84,81,2,2,5010.82,5054.8459,44.0259,5023.5136,5037.405,13.8913,12.6936,17.4409,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,34,34,0
3,Austin Dillon,Chevrolet,85,84,2,2,5123.713,5179.261,55.548,5139.9313,5166.3554,26.4241,16.2183,12.9055,OTHER,False,False,False,False,0,0,22,33,-11
31,Justin Haley,Chevrolet,86,86,2,2,5316.0649,5354.274,38.209,5331.8555,5340.2967,8.4411,15.7905,13.9772,OTHER,False,False,False,False,0,0,13,23,-10
12,Ryan Blaney,Ford,87,86,2,2,5325.104,5467.744,142.6399,5336.6932,5447.3761,110.6828,11.5892,20.3678,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,28,29,-1
41,Ryan Preece,Ford,87,86,2,2,5320.6899,0.0,0.0,5341.865,5448.0003,106.1353,21.175,0.0,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,22,29,-7
4,Kevin Harvick,Ford,88,88,2,2,5582.769,5623.465,40.6959,5589.7485,5600.4921,10.7436,6.9795,22.9728,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,9,23,-14
77,Ty Dillon,Chevrolet,89,88,2,2,5589.2879,5642.829,53.541,5600.2262,5620.5797,20.3534,10.9382,22.2492,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,22,26,-4
14,Chase Briscoe,Ford,88,88,2,2,5587.4219,5628.242,40.82,5602.5616,5613.3609,10.7992,15.1396,14.881,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,19,24,-5
15,JJ Yeley,Ford,88,88,2,2,5585.702,5629.021,43.3189,5606.4309,5619.2439,12.8129,20.7289,9.777,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,16,25,-9
45,Tyler Reddick,Toyota,88,86,2,2,5515.502,0.0,0.0,5527.8488,5642.8026,114.9537,12.3468,0.0,OTHER,False,False,False,False,0,0,32,33,-1
6,Brad Keselowski,Ford,89,88,2,2,5592.061,5661.724,69.663,5615.808,5653.5119,37.7039,23.747,8.212,OTHER,False,False,False,False,0,0,27,27,0
20,Christopher Bell,Toyota,88,86,2,2,5473.503,5595.645,122.142,5501.925,5593.1811,91.2561,28.422,2.4638,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,31,30,1
31,Justin Haley,Chevrolet,89,88,2,2,5589.727,5695.6989,105.9719,5606.8657,5681.3186,74.4528,17.1387,14.3803,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,24,28,-4
19,Martin Truex Jr,Toyota,90,88,2,2,5709.2969,5744.219,34.922,5721.6867,5727.2255,5.5388,12.3897,16.9934,OTHER,False,False,False,False,0,0,30,30,0
54,Ty Gibbs #,Toyota,88,88,2,2,5584.081,5704.515,120.434,5601.1928,5692.0496,90.8567,17.1118,12.4653,OTHER,False,False,False,False,0,0,12,29,-17
12,Ryan Blaney,Ford,90,89,2,2,5706.261,5790.59,84.3289,5718.6837,5770.4061,51.7224,12.4227,20.1838,OTHER,False,False,False,False,0,0,21,28,-7
54,Ty Gibbs #,Toyota,90,89,2,2,5754.184,5819.602,65.4179,5771.3372,5807.1051,35.7679,17.1532,12.4968,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,29,29,0
12,Ryan Blaney,Ford,131,129,2,2,7718.029,7849.422,131.3929,7730.0106,7831.5097,101.4991,11.9816,17.9122,OTHER,False,False,False,False,0,0,29,30,-1
6,Brad Keselowski,Ford,132,132,2,2,7837.59,7877.89,40.3,7858.7027,7871.8876,13.1849,21.1127,6.0023,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,9,7,2
8,Kyle Busch,Chevrolet,132,132,2,2,7835.667,7875.998,40.3309,7844.5264,7856.1379,11.6114,8.8594,19.86,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,2,2,0
4,Kevin Harvick,Ford,132,132,2,2,7836.168,7875.938,39.77,7842.7581,7853.3861,10.628,6.5901,22.5518,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,4,1,3
1,Ross Chastain,Chevrolet,132,132,2,2,7835.465,7876.782,41.317,7849.0976,7861.0427,11.945,13.6326,15.7392,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,1,4,-3
2,Austin Cindric,Ford,132,132,2,2,7839.42,7879.49,40.0699,7847.0966,7857.5736,10.477,7.6766,21.9163,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,15,12,3
9,Chase Elliott,Chevrolet,132,132,2,2,7836.911,7877.529,40.618,7848.9018,7860.5893,11.6874,11.9908,16.9396,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,7,5,2
24,William Byron,Chevrolet,132,132,2,2,7839.108,7880.165,41.0569,7847.0299,7859.0751,12.0452,7.9219,21.0898,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,14,15,-1
38,Todd Gilliland,Ford,132,132,2,2,7841.199,7882.516,41.317,7849.8994,7861.7778,11.8783,8.7004,20.7381,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,21,18,3
78,BJ McLeod,Chevrolet,132,132,2,2,7842.723,7887.908,45.185,7850.0663,7865.5481,15.4818,7.3433,22.3598,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,25,23,2
99,Daniel Suarez,Chevrolet,132,132,2,2,7836.407,7877.593,41.1859,7854.0702,7866.1229,12.0526,17.6632,11.47,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,5,6,-1
21,Harrison Burton,Ford,132,132,2,2,7840.911,7882.584,41.6729,7854.1703,7865.7247,11.5543,13.2593,16.8592,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,20,19,1
77,Ty Dillon,Chevrolet,132,132,2,2,7841.529,7883.397,41.8679,7851.3675,7863.5795,12.2119,9.8385,19.8174,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,22,22,0
3,Austin Dillon,Chevrolet,132,132,2,2,7838.162,7878.99,40.8279,7854.3705,7866.0152,11.6447,16.2085,12.9747,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,11,11,0
23,Bubba Wallace,Toyota,132,132,2,2,7839.687,7938.582,98.895,7854.1369,7929.3774,75.2405,14.4499,9.2045,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,16,26,-10
11,Denny Hamlin,Toyota,132,132,2,2,7836.65,7878.049,41.399,7855.0378,7867.5619,12.524,18.3878,10.487,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,6,8,-2
34,Michael McDowell,Ford,132,132,2,2,7840.375,7882.507,42.1319,7856.7061,7869.1516,12.4455,16.3311,13.3553,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,18,17,1
31,Justin Haley,Chevrolet,132,132,2,2,7842.013,7959.151,117.1379,7857.2733,7944.5255,87.2522,15.2603,14.6254,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,23,27,-4
54,Ty Gibbs #,Toyota,132,132,2,2,7840.09,7880.064,39.974,7857.2066,7867.5501,10.3434,17.1166,12.5138,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,17,14,3
43,Erik Jones,Chevrolet,132,132,2,2,7840.653,7882.673,42.0199,7858.7748,7870.6864,11.9115,18.1218,11.9865,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,19,20,-1
14,Chase Briscoe,Ford,132,132,2,2,7842.371,7883.081,40.71,7857.607,7868.3842,10.7772,15.236,14.6967,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,24,21,3
48,Alex Bowman,Chevrolet,132,132,2,2,7837.204,7879.745,42.541,7859.4422,7872.6039,13.1617,22.2382,7.141,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,8,13,-5
17,Chris Buescher,Ford,132,132,2,2,7838.497,7878.721,40.2239,7858.3077,7869.532,11.2243,19.8107,9.1889,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,12,10,2
22,Joey Logano,Ford,132,132,2,2,7835.899,7876.559,40.6599,7862.1104,7873.8823,11.7718,26.2114,2.6766,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,3,3,0
47,Ricky Stenhouse Jr,Chevrolet,132,132,2,2,7838.85,7878.565,39.7149,7863.0123,7873.4559,10.4435,24.1623,5.109,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,13,9,4
